[블림프] 그로스 데이터분석가,data-analysis,"데이터분석, 데이터마이닝, 데이터사이언스, data-analysis, Data Science, R 통계, SQL, "
인공지능 챗봇 플랫폼 개발자 모집(경력),"AWS, HTTP","Front-end, Back-end, GitHub, Amazon AWS, HTTP, RDBMS(oracle), WebSocket, NoSQL, "
인공지능 QA개발 엔지니어 모집(신입/경력),"Learning, NLP","PyTorch, TensorFlow, 인공지능, 딥러닝, 머신러닝, Machine Learning, NLP, deep-learning, artificial-intelligence, ai, Java, "
산업기능요원 병역특례 개발자 모집(보충역/현역),병역특례,"Git, GitHub, 인공지능, AI(인공지능), 머신러닝, artificial-intelligence, NLP, deep-learning, Big Data, Machine Learning, Data Science, PyTorch, TensorFlow, 딥러닝, 기계학습, "
인공지능 프론트엔드 개발자 모집(경력),인공지능 프,"Python, Tensorflow, pytorch, AI(인공지능), Deep Learning (딥러닝), Machine Learning (머신러닝), NLP, artificial-intelligence, ai, Java, 프론트엔드, REST API, HTTP, OAuth, JavaScript, CSS, HTML, 프론트엔드 개발(ReactJS, VueJS), TypeScript, React, Amazon AWS, Front-end, "
전문연구요원 병역특례 개발자 모집,artificial-intelligence,"Git, GitHub, 인공지능, AI(인공지능), 머신러닝, artificial-intelligence, NLP, deep-learning, Big Data, Machine Learning, Data Science, PyTorch, TensorFlow, 딥러닝, 기계학습, "
프론트앤드 안드로이드 앱 개발자 (Front-end / Android / Flutter),개발자 (Front-end / And,"Android, 안드로이드 앱개발, 안드로이드, iOS, Flutter, 프론트엔드 개발, Front-end, 모바일앱개발, Android앱개발, ios 앱개발, 어플리케이션 개발, "
"?머신러닝 엔지니어 (시니어, 주니어, 인턴)","Learning, computer","Python, Tensorflow, pytorch, deep-learning, Machine Learning, computer-vision, gan, contents, "
"모바일 보안 솔루션 개발 (병특 가능, 산업기능요원 보충역or전직, 전문연구요원)","병특 가능, 산업기능요원 보","Android, Java, Python, C++, iOS, C, dalvik, Gradle, Objective-C, Swift, Javascript(ES6), JSP, 컴파일러, compiler, llvm, "
백엔드 개발자 (전문연구요원 가능),AI,"Django, Node.js, Linux, dockerizing, aws, TDD, React.js, "
프론트엔드 개발자 (전문연구요원 가능),AI,"HTML5, CSS3, scss, es2015, es2016, CROSS BROWSING, Vue.js, AngularJS, Node.js, Grunt, gulp, webpack, Browserify, Django, bi시스템, 웹서비스보안, React, React.js, "
카메라 기반 휴대폰 앱 개발자 (iOS / Android),AI,"Android, iOS, 카메라제어, 인공지능, Swift, Kotlin, "
인공지능 반려동물 관리 플랫폼 백엔드 개발자,,"Python, Java, Amazon AWS, Back-end, 서버관리, "
AI 솔루션을 함께 개발할 응용 소프트웨어 개발 엔지니어를 구합니다.(병역특례요원 지원 가능),"learning, deep","Python, C++, TensorFlow, 도커, 쿠버네티스, machine-learning, deep-learning, PyTorch, computer-vision, "
웹 프론트 및 모바일 앱 개발자 공개 모집,,"JavaScript, Front-end, 풀스택개발, React, Node.js, AngularJS, HTML5, 안드로이드 앱개발, ios 앱개발, "
Front-end Engineer,Front-end,"HTML, HTML5, CSS3, Git, CSS, Front-end, React, Python, JavaScript, C++, webpack, "
Front-end Engineer (시니어),Front-end,"Front-end, HTML, React, HTML5, jQuery, JavaScript, CSS, Git, Redux, webpack, es6, Flux, computer-science, D3.js, GitHub, Node.js, "
QA엔지니어 (QA Engineer),AI,"Android, iOS, mobile, qa, QA 테스터, 모바일, 테스트 자동화, "
Database Engineer,"Database, Go","Data Engineering, Data Science, data-analysis, Database, Go, Back-end, 최적화, druid, spark, "
솔루션 아키텍트 (Solution Architect),,"솔루션기획, 고객지원, 고객관리, 산업기능요원, SDK, Android SDK, 기술지원, 기술컨설팅, ios-sdk, 모바일앱개발, Android앱개발, ios 앱개발, 고객커뮤니케이션, 안드로이드 앱개발, 온보딩프로그램, 사용자/관리자 가이드 작성, "
프론트 엔지니어,,"restful, ecmascript-6, React, TypeScript, cs, React.js, Jest, Jasmine, "
SW 개발자 채용(백엔드),,"Node.js, MySQL, Amazon AWS, Back-end, GitHub, 서버관리, GraphQL API, TypeScript, ORM, "
SW 개발자 채용(프론트엔드),"GitHub, JavaScript","Android, React, Front-end, iOS, Git, GitHub, JavaScript, react-native, GraphQL API, TypeScript, "
데이터베이스 소프트웨어 경력직 개발자 모집(C / C++),AI,"C, C++, Linux, SQL, Java, C#, Python, Git, "
Software Engineer - Perception,Software Engineer,"C, C++, Python, deep-learning, machine-learning, computer-vision, ADAS, sensor-fusion, LiDAR signal processing, lidar, Machine Learning, object-detection, 머신러닝, Object Classification, 딥러닝이미지분석, "
Software Engineer - Deep Learning,Software Engineer,"Python, ai, deep-learning, DeepLearning, Deep Learning (딥러닝), ML/DeepLearning, C, LiDAR signal processing, "
프런트엔드 개발자 (3년 이상 경력),AI,"nuxt.js, Sass, axios, Express, React, MobX, TypeScript, webpack, "
"소프트웨어 개발자 모집 (Django REST Framework, React)",AI,"React, JavaScript, Django REST framework, Django, Python, "
꿈 많은 Back-End 경력직 개발자 채용,Back,"Back-end, JavaScript, Node.js, MySQL, 서버관리, jQuery, Express, sequelize.js, Docker/Kubernetes, Google Cloud Platform (GCP), Google Cloud Build, Auto ML, Redis, WebSocket, 백엔드개발자, GitHub, "
꿈 많은 Front-End ( React ) 경력직 개발자 채용,AI,"JavaScript, Node.js, Express, sequelize, webpack, React, Ajax, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), Vanilla.js, Data structure, REST API, Docker/Kubernetes, Google Cloud Platform (GCP), Google Cloud Build, Google Kubernetes Engine, Google Cloud Storage, google memorystore, Auto ML, MySQL, Redis, WebSocket, "
Back-end 개발자 (경력직) / 전문연구요원 가능,Django,"Back-end, Node.js, MySQL, Django, Docker, nginx, Apache, dbms, "
홈페이지 개발자,AI,"홈페이지제작, 홈페이지운영, 홈페이지관리, "
프론트엔드 개발자 (플러터),AI,"플러터, Flutter, Vue.js, "
실리콘밸리 출신 CTO와 함께 일할 UX/UI 디자이너 채용합니다.,AI,"UI/UX디자인, UI디자인, 모바일디자인, "
BackEnd 개발자 모집합니다.,"MySQL, spring","Java, spring-framework, Back-end, Git, MySQL, spring-boot, spring-cloud, "
FrontEnd 개발자 모집합니다.,AI,"React.js, Vue.js, HTML5, CSS3, jQuery, javascript, GitLab, "
PHP 웹 개발자,AI,"PHP, MySQL, JavaScript, "
서버개발자,AI,"Java, Linux, 서버개발자, "
[결혼어플 자기야] Web / App ( 안드로이드 & IOS )개발자 모십니다.,안드로이드 &,"Android, Java, C#, PHP, JavaScript, jQuery, Python, iOS, MySQL, ASP.NET, AngularJS, Node.js, HTML5, Git, CSS3, MongoDB, JSP, Backbone.js, GitHub, React, Bootstrap, Back-end, 풀스택개발, 서버관리, 소프트웨어아키텍처, Front-end, Amazon AWS, PostgreSQL, "
컴퓨터 비전과 파이썬 활용 개발자를 모십니다.,비전과 파이,"Android, Java, iOS, JSP, Node.js, JavaScript, Amazon AWS, Front-end, HTML5, CSS3, GitHub, Back-end, MySQL, React, 풀스택개발, Unity 3D, Python, computer-vision, Computer Vision Analyst, "
백엔드 개발 담당자(PHP),AI,"#PHP개발자, 소프트웨어 엔지니어, 서버개발자, 백엔드개발자, 백엔드, 개발자, 웹백엔드, 웹개발, "
'피터팬의 좋은방 구하기'에서 프론트엔드 개발자님을 모십니다.,AI,"PHP, jQuery, JavaScript, Laravel, HTML, CSS, Vue.js, "
게임유저 매칭 플랫폼 백앤드 개발,,"Python, Back-end, Amazon AWS, Java, MySQL, jQuery, "
STT Engineer,"AI), 음성인식","STT, AI(인공지능), speech-recognition, 음성인식인공지능(AI), 음성인식, Kaldi, 자연어처리, artificial-intelligence, Natural Language Processing, "
Web Front-end Engineer,Web Front,"Front-end, JavaScript, CSS, React, vue, 웹프론트엔드, 웹프론트엔드 개발, web-frontend, angular, "
SW Engineer,Learning (딥러닝,"Python, C++, Python, Tensorflow, pytorch, Deep Learning (딥러닝), computer-vision, object-detection, 영상처리, 딥러닝이미지분석, "
[대웅그룹 자회사] 그룹웨어 솔루션 개발자 및 영업직 모집,"jQuery, DBMS","Java, spring-framework, Java/JSP, JavaScript, jQuery, DBMS(MS-SQL MySQL), Linux, "
파트장급 풀스택 개발자,"프론트엔드, web","풀스택개발자, 프론트엔드 개발, frontend-developer, 프론트엔드개발자, 프론트엔드, web-frontend, 반응형웹, 반응형 웹, 웹퍼블리싱, 웹프론트엔드 개발, "
창업 플랫폼] 창업인 IT개발직군 채용 (DAB/PHP),,"MySQL, Amazon AWS, PHP, 서버관리, Back-end, MongoDB, "
웹 개발자 채용 공고,,"Java, JSP, jQuery, JavaScript, Back-end, MySQL, MariaDB, "
A.I. Engine Developer (인공지능 엔진 개발),Engine Develop,"Python, deep-learning, Machine Learning, 인공지능, 딥러닝, 기계학습, 머신러닝, 병역특례, 병역대체, artificial-intelligence, NLP, machine-learning, text-mining, image-recognition, Data Science, data-analysis, Big Data, 빅데이터, chatbot, 자연어처리, "
A.I. Engine Developer,AI,"Python, MySQL, theano, TensorFlow, machine-learning, NLP, spacy, caffe, Amazon AWS, AWS CodeDeploy, speech-recognition, speech-synthesis, computer-vision, Flask, Django, 기계학습, 인공지능, 딥러닝, Machine Learning, artificial-intelligence, deep-learning, text-mining, Object Classification, "
백엔드,Java,"Java, Back-end, 풀스택개발, JavaScript, 서버관리, GitHub, Kotlin, Spring, NoSQL, rdbms, OOP, functional-programming, "
블록체인 선두주자 에이프로코리아에서 다양한 분야의 상주 개발자를 모십니다!,다양한 분야,"Ruby, Python, Amazon AWS, Node.js, Git, GitHub, React, 풀스택개발, Front-end, Back-end, MySQL, JavaScript, devops, "
Core system & Server 개발자,,"Python, Django, Flask, REST API, Linux, TDD, AngularJS, VueJs, database-queries, aws, "
해외 송금 서비스 크로스 iOS 앱 개발,AI,"iOS, RxSwift, swift5.0, storyboard, fastlane, cocoapods, Firebase, autolayout, "
"웹, 앱 풀스택 개발자","jQuery, MySQL","React, Front-end, Node.js, Git, jQuery, MySQL, GitHub, 풀스택개발, Back-end, Amazon AWS, MongoDB, 서버관리, 소프트웨어아키텍처, "
Computer Vision Engineer Co-founder 채용,Computer Vision,"cv, computer-vision, GUI디자인, ai, "
헬스앤메디슨에서 Android Developer를 찾습니다!,AI,"Android, Kotlin, 안드로이드개발, 안드로이드 앱개발, 안드로이드 개발, Android앱개발, 모바일앱개발, native app 개발, 코틀린, Java/Kotlin 혹은 Swift, MVVM, REST API, mvp, "
헬스앤메디슨에서 Hybrid Mobile Developer를 찾습니다!,헬스앤메디슨에서 Hybrid Mobile D,"Android, iOS, Swift, Kotlin, 모바일앱개발, 안드로이드 앱개발, 안드로이드개발, 어플리케이션 개발, ios 앱개발, hybrid-mobile-app, REST API, mvp, MVVM, Git, GitHub, aws, Azure, "
헬스앤메디슨에서 Lead Developer를 찾습니다!,"end, 풀스택개발","JavaScript, Node.js, Amazon AWS, Back-end, 풀스택개발, React, GitHub, TypeScript, RESTful-api, graphql, sequelize, Mongoose, "
헬스앤메디슨에서 java MVC 개발자를 찾습니다,,"Java, MySQL, JSP, Back-end, 서버관리, Git, 풀스택개발, GitHub, MongoDB, jQuery, Azure, "
머신러닝 엔지니어 (산업기능요원 가능),AI,"Machine Learning, 머신러닝, 딥러닝, TensorFlow, 추천시스템, "
웹개발 담당 채용,"end, 풀스택개발","PHP, MySQL, Back-end, 서버관리, Front-end, 풀스택개발, "
연구원,"end, Front","풀스택개발, JavaScript, React, Node.js, Back-end, Front-end, dsp, sound engineering, fpga, Python, "
Front-end 개발자 (React),Front-end,"JavaScript, React, Front-end, GitHub, MySQL, CSS, jQuery, HTML, 풀스택개발, Node.js, react-native, ReactNative, "
프론트엔드개발,,"Front-end, HTML5, CSS, JavaScript, Web Service, "
앱개발자,AI,"Android, iOS, MySQL, Amazon AWS, JavaScript, "
웹 Front-end 개발자 (주니어),Bootstrap,"PHP, Node.js, scss, Bootstrap, MySQL, jQuery, JavaScript, Amazon S3, "
학습 앱 개발자,AI,"Android, iOS, Java, Python, "
[PHP] 쇼핑 커머스앱 경력 개발자,Git,"PHP, MySQL, Back-end, Git, Front-end, React, Amazon AWS, "
"웹 서비스 개발자 (React, MySQL, Node.js)",AI,"MySQL, Node JS, React.js, Amazon AWS, Git, Python, "
[놀이의발견] APP API 개발 (Python/Django),,"Git, GitHub, TDD, React, CI/CD, RESTful-api, rdbms, Python Django, "
[놀이의발견] 안드로이드 개발자 (kotlin),AI,"Android, Kotlin, 안드로이드개발, 안드로이드 앱개발, Android앱개발, 코틀린, "
[놀이의발견] 플랫폼 API 개발 (Python/Django),,"Git, GitHub, TDD, React, CI/CD, RESTful-api, rdbms, Python Django, "
[놀이의발견] O2O플랫폼 결제/정산 프로세스 개발,Git,"Git, restful, rdbms, NoSQL, e-commerce, GitHub, TDD, CI/CD, CI/CD 및 자동화 개발, "
"[티오더] 경력 웹서비스, 스크래핑 개발자 채용",AI,"PHP, Node.js, asp, ASP.NET, 웹 스크래핑, "
[티오더] 경력 백엔드 개발자 모집,,"Java, Python, Node.js, MySQL, Back-end, 서버관리, "
"[티오더] 경력 앱 개발자(iOS, Android) 정직원 모집공고",AI,"Android, iOS, SQLite, Network AsyncTask, Layout Customizing, JSON, webview, fcm, Crashlytics, SDK, "
감성과 IT의 결합을 주도할 모바일 프로그래머를 모집합니다!!,결합을 주도할 모바일,"iOS, Swift, iPhone, 아이폰, native app 개발, 모바일앱개발, Swift 개발 경험자, iPad, 아이패드, Java/Kotlin 혹은 Swift, 어플리케이션 개발, ios 앱개발, "
웹 서비스 클라이언트 개발자,,"HTML, CSS, JavaScript, CSS3, HTML5, Node.js, Front-end, Vue.js, "
"물류 (WMS, TMS ) 설계/개발",AI,"jQuery, HTML5, JavaScript, "
서버 관리자,AI,"O2O service, API, Linux, Amazon AWS, Git, SVN, Java, Spring, graphql, MySQL, MariaDB, PostgreSQL, JPA, Hibernate, NoSQL, "
안드로이드 개발 및 Web/App 유지보수 담당자 모집!!,"Python, Front","Amazon AWS, Google Analytics, Back-end, Python, Front-end, JavaScript, Java, Kotlin, REST API, 유지보수, "
[헤브론스타텍㈜] 풀스택(full stack) 개발 리드 채용 (채용 시 마감),Security,"풀스택개발, Amazon AWS, Python, "
백엔드 엔지니어 (서버 개발자),AI,"Ruby, Ruby On Rails, Python, Django, Flask, Amazon AWS, "
빅데이터 개발자를 모십니다.,AI,"Python, Amazon AWS, MongoDB, web crawling, NLP, 빅데이터, "
웹 개발자 고용,AI,"풀스택개발, Python, "
FLES 개발자 포지션 채용(경력),AI,"Laravel, PHP, Node.js, jQuery, MySQL, Python, 풀스택개발, "
JAVA / Spring framework / MySQL,AI,"Java, MySQL, "
Back-End(백앤드) Node.js 개발자,AI,"Android, iOS, React/React Native, "
Devops (Kubernetes/docker) 운영,CI/CD,"Google Kubernetes Engine, Docker/Kubernetes, Docker, CI/CD, Jenkins, GitLab, "
데이터분석 경진대회 플랫폼 개발 및 운영,Back-end,"Node.js, JavaScript, React, Front-end, Back-end, Git, MySQL, 서버관리, Amazon AWS, "
[케이비시스] 솔루션 개발자를 모집합니다.,"Git, Front","React.js, vert X, MSA, Slack, Git, Front-end, Back-end, "
DevOps (Cloud Infra Engineer),,"aws, Docker, container, NoSQL, MSA, CI/CD, iam, Okta, JavaScript, 정보보안, 네트워크, vpc, Back-end, "
프론트엔드/백엔드 개발자 정규직 채용,프론트엔드,"JavaScript, CSS, HTML5, CSS3, GitHub, Amazon AWS, Back-end, Front-end, 풀스택개발, Java, java framework, Spring, spring-framework, RESTful-api, React, "
[집토스] Backend/Server Developer (Senior),집토스] Backend/Server Dev,"Node.js, JavaScript, aws, Vue.js, Back-end, 백엔드, 백엔드개발자, backend developer, tech lead, 개발팀장, 서버관리, "
"Android, iOS 앱 개발자를 모집합니다.",,"Android, iOS, Java, MySQL, Node.js, Amazon AWS, Front-end, 풀스택개발, "
Computing Platform Engineer,,"HTML, HTML5, CSS3, Git, CSS, Front-end, React, Python, JavaScript, C++, webpack, "
Computer Vision Engineer,image-processing,"C++, C, Ubuntu Linux, ros, 자율주행, image-processing, deep-learning, Machine Learning, "
Control Engineer,AI,"C++, C, robotics, 자율주행, 제어 로봇, planning, control, "
Mapping & Calibration Engineer,,"HTML, HTML5, CSS3, Git, CSS, Front-end, React, Python, JavaScript, C++, webpack, "
Localization Engineer,,"MySQL, C, C++, slam-algorithm, 자율주행, ros, "
앱 개발자(AI 기반 골프스윙분석 플랫폼),Back-end,"Android, Java, MySQL, Amazon AWS, 서버관리, Back-end, Front-end, GitHub, "
[골라라_개발자] Service Developer Genius를 모십니다!,개발자] Service Develope,"aws, aws-ec2, aws cloud front, Amazon Route 53, nuxt.js, Node.js Express.js, 풀스택개발, 프론트엔드 개발, 백엔드개발자, Front-end, Back-end, full stack, Amazon AWS, react-native, CTO, Java, GCP, Python, ml, vue, eCommerce, Global Business Development, GitHub, "
클레이튼 파트너사 - Project WITH 블록체인/앱 개발자 모집,WIT,"Android, Java, MySQL, Back-end, Amazon AWS, iOS, 풀스택개발, Front-end, JavaScript, Node.js, 서버관리, React, "
빅데이터 엔지니어,AI,"Python, Tensorflow, pytorch, "
[힙합퍼] 백엔드서비스 개발자 님을 모십니다.,AI,"Front-end, Back-end, Node.js, 서버API, Vue.js, JavaScript, Java/JSP, API, MariaDB, rdbms, Linux, RESTful-api, Elasticsearch, Git, eCommerce, Cassandra, Kubernetes, CI/CD, Kafka, Spring-Boot, JPA, Microservices architecture, async, 웹 백엔드 개발(Java/Spring/MySQL), Java Spring Boot, JPA, JAVA Spring MVC, Amazon AWS, MySQL, Java, "
[에이치비엠피] 백엔드 엔지니어 경력 5년이상 모집,백엔드 ,"PHP, MySQL, Node.js, MongoDB, Amazon AWS, angular, JavaScript, Git, React, Back-end, 풀스택개발, 서버관리, Laravel framwork, ionic-framework, "
[경력] 2021년도 상반기 라이언로켓 채용(백엔드),AI,"Python, Django, MySQL, Docker, Gunicorn, RabbitMQ, "
서버 개발자 채용공고 (PHP/HTML/백엔드/프론트엔드 ),채용공고 (PHP/H,"JavaScript, Node.js, MySQL, HTML5, CSS, jQuery, DBMS(MS-SQL MySQL), Linux, Apache, MariaDB, PHP, Back-end, Front-end, "
프론트엔드(front-end) 개발자,AI,"Travis CI, GitHub, Google Cloud Platform (GCP), graphql, Firebase, TypeScript, es6, Node JS, JavaScript, React.js, "
[더리치] 백엔드(BACK-END) 개발자 (개발 언어 무관),END),"Node.js, Back-end, Git, GitHub, MySQL, JavaScript, 풀스택개발, 서버관리, Amazon AWS, MongoDB, Redis, Python, Java, nginx, Django, "
인공지능 머신비전 연구개발,AI,"AI(인공지능), 딥러닝, Machine Learning, TensorFlow, PyTorch, "
서버 개발자 채용,,"Firebase Firestore, Firebase CloudFunctions, Firebase, Node.js, HTML, JavaScript, MySQL, Back-end, Amazon AWS, GitHub, Git, "
백엔드 개발자 - AI 피트니스 서비스 플랫폼,개발자 - ,"Node JS, 백엔드개발자, 백엔드 기술 Java, Spring, Node.js, MySQL, backend developer, JavaScript/nodeJS, Amazon AWS, amazon-lambda, ms azure, MySQL, MongoDB, Tensorflow, Keras 등 머신러닝/딥러닝, "
앱 개발자 & 코어 멤버,MySQL,"Android, iOS, Node.js, MySQL, Java, JavaScript, Front-end, Python, "
쇼핑몰 광고 입찰 자동 프로그램 및 크롤링 기반 상품 등록 프로그램 개발,AI,"Python, "
"Software Engineer(C#, Python)",AI,"csharp, Python, .NET, QA 테스터, "
"Software Engineer(C++, OpenGL, Windows)","0, Windows","C++, Open GL, opengl-es-2.0, Windows, "
"DevOps(Development, Operations) 경력직 채용 공고",AI,"Amazon AWS, devops, operation, backend developer, "
앱 개발자 (React Native) 채용 공고,,"Front-end, Android, iOS, "
[지쿠터] 프론트엔드 개발자 (React) 채용 공고,,"Front-end, JavaScript, CSS, HTML5, "
[지쿠터] PHP/Laravel 경력직 채용 공고,AI,"PHP, "
"프리랜서 웹 퍼블리셔 모집 (PC/모바일웹, Vue.js 경험자)",,"Java, JavaScript, Front-end, Vue.js, "
"Java 백엔드 개발자 경력직 채용(Java, spring, spring-boot)",Java 백엔드,"Java, Back-end, MySQL, 온라인광고, "
클라우드 플랫폼 엔지니어 경력 채용,클라우드,"hadoop-ecosystem, Amazon AWS, Google Cloud Platform (GCP), Microsoft Azure, Elasticsearch, PostgreSQL, greenplum, Kafka, Kubernetes, BigData Platform, "
웹프론트 개발자{vue.js(spa)개발 경력자},,"Vue.js, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), Front-end, "
마음을 읽는 데이터 분석 전문가 모집,읽,"R, Python, elk-stack, Elasticsearch, 데이터사이언스, 빅데이터 마이닝, Datamining, data-analysis, Data Modeling, machine-learning, deep-learning, Big Data, Data Science, 빅데이터, 머신러닝, 데이터마이닝, "
웹 프론트엔드 개발자 채용,AI,"React.js, "
[인공지능 소프트웨어 개발 스타트업] 딥러닝 개발자,AI,"Python, Tensorflow, pytorch, "
Spring 백엔드 개발자 (경력),AI,"Java, PHP, "
[SW팀] 웹서비스 QA 엔지니어,AI,"QA 테스터, "
[SW팀] 프론트엔드 웹개발자,AI,"웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), "
[Kotlin] Android 프런트엔드 개발자 채용 _ 피트니스 앱 개발,개발자,"Android, Kotlin, 코틀린, 안드로이드 앱개발, 안드로이드개발자, Android앱개발, native app 개발, google-play-store, 안드로이드, 안드로이드개발, 안드로이드 개발, RXKotlin, RxAndroid, "
[KT그룹-업계 1위 (주)나스미디어] 시스템 프로그램 개발 채용,AI,"시스템프로그래머, 응용프로그래머, 네트워크, 시스템분석, 빅테이터분석, C, "
[KT그룹-업계 1위 (주)나스미디어] 앱개발자 채용 (12년 이하),[KT그룹-업계,"Android앱개발, ios 앱개발, android-library, ios-frameworks, SDK, "
[KT그룹-업계 1위 (주)나스미디어] 웹개발 채용,jQuery,"PHP, LAPM, JavaScript, jQuery, CodeIgniter, 퍼블리싱, 광고 플랫폼, 아키텍처 설계, "
[정규직/신입가능] 데이터 엔지니어,AI,"SQL, dba, Database, MongoDB, Web Scraping, Selenium, Beautilul Soup, Amazon AWS, Python, "
[정규직/신입가능] 데이터 분석가,,"Python, jupyter notebook, data-visualization, 공공데이터 API, Web Scraping, Statistical Data Analysis, Machine Learning, "
[정규직/신입가능] 파이썬 라이브러리 개발자,GitHub,"Python, Amazon AWS, Git, GitHub, Front-end, Back-end, 풀스택개발, "
AI 개발자 (정규직),TensorFlow,"Python, C++, deep-learning, TensorFlow, computer-vision, Linux, Docker/Kubernetes, "
AI 인턴 개발자,AI,"Python, Java, C++, JavaScript, "
"영상처리 AI 개발자 (딥러닝, 머신러닝 개발자)",AI 개발자 ,"realtime detection, instance segmentation, TensorFlow, Tensorflow, Keras 등 머신러닝/딥러닝, PyTorch, ai, embedded, 인공지능, 딥러닝, 머신러닝, keras, "
프론트 엔드 개발자 (Front-End Engineer),React.js,"Front-end, Web Front-end, AngluarJS, React.js, Bootstrap, HTML, "
데이터 검수 개발자,AI,"C, C++, Python, ai, Big Data, 빅데이터, "
"""인공지능/AI 컴퓨터비전 & 드론/로봇/머신 정밀제어 핵심 SW개발자 채용""",,"Python, C++, Java, Back-end, JetsonTx2, nx, cat, ARM, C, Linux, Docker, EagleCAD, "
백엔드 개발자 (Back-End Engineer),백엔드 개발자,"web, App design, web-applications, Django, Spring, spring-boot, gis, 백엔드개발자, Back-end, Linux, Docker, "
소프트웨어 엔지니어,AI,"Python, C++, C#, "
웹개발 담당자 채용,"end, Docker","PHP, Spring, ASP.NET, MySQL, Front-end, Docker, RESTful-api, 풀스택개발, "
ReactNative / Flutter 신입 및 경력직 채용,Vue.js,"Android, Node.js, iOS, RESTful-api, Vue.js, react-native, 모바일앱개발, 모바일앱, "
퍼블리셔(신입 및 경력) 모집,퍼,"HTML5, HTML, HTML&CSS3, HTML5, CSS3, jQuery, javascript, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), CSS3, 크로스브라우징, "
Android 신입 및 경력직 채용,RESTful-api,"Android, Node.js, 안드로이드 앱개발, 안드로이드, RESTful-api, react-native, vue.js, 정보처리기사, "
영업/자바개발자/DB모델러/분석모델러 채용합니다,AI,"Java, Python, R, Node.js, Vue.js, JavaScript, jQuery, "
Software Engineer (CTO 지원 가능),Back-end,"Node.js, JavaScript, React, Front-end, Back-end, 풀스택개발, Git, blockchain, "
글로벌 App 서비스 함께하실 Windows App 엔지니어 채용,,"C/C++, windows-application, "
"Back-end 개발자 채용 (Django, 개발 경력 6년 이상 팀장급)",Security,"Amazon AWS, GitLab, Python, Django, Django REST framework, Docker, Docker/Kubernetes, Python Django, PostgreSQL, "
캐치잇플레이 QA 매니저 - 서울 근무,캐치잇플레이 QA,"QA/QC, qc, quality-assurance, automated-tests, integration-testing, "
"Front-end Developer, 프론트엔드 개발자 채용",web-frameworks,"HTML, javacript, CSS, web-frameworks, angular, vue, React, CI/CD, "
Back-end Developer / 백엔드 개발자 / 백앤드 개발자,Back-end,"javacript, Node.js, Database, Back-end, RESTful-api, rdb, NoSQL, "
파이썬 개발자/ Python Developer / 소프트웨어 엔지니어,AI,"Python, PyQT, gui, Git, Linux, "
"웹 퍼블리셔, UI/UX & Markup Developer",UI/UX & M,"CSS, JavaScript, seo, Git, Sass, vue, zeplin, UI/UX디자인, 웹디자인, HTML, Adobe Illustrator, Adobe Photoshop, vuex, React, figma, Sketch, "
iOS 클라이언트 개발자 채용합니다.,iOS,"iOS, Swift, RxSwift, ios 앱개발, 아이폰개발자, 아이폰, native app 개발, 모바일앱개발, ios-autolayout, iPhone, ReactNative, react-native, Xcode, "
프론트엔드 개발자 채용합니다.,,"Front-end, React.js, HTML5, jQuery, Vue.js, CSS3, TypeScript, JavaScript, HTML, CSS, Git, GitHub, "
A.I. Big Data Cloud 기반 소프트웨어직군,"기계학습, Data","ai, 인공지능, artificial-intelligence, 딥러닝, 머신러닝, 기계학습, Data Science, NLP, Big Data, machine-learning, "
ICT서비스본부 신입(정규직) 채용,AI,"Java, JavaScript, "
차세대 주차 솔루션 개발 팀원 모집,"JavaScript, HTML","Python, Node.js, MySQL, jQuery, MongoDB, JavaScript, HTML5, Front-end, Back-end, 풀스택개발, Git, Bootstrap, Android, "
AI / Big Data 엔지니어 모집,,"Python, ai, deep-learning, 자연어처리, "
[개발] 프론트/서버 개발자(신입지원가능),,"Java, MySQL, Node.js, JSP, Amazon AWS, 서버관리, 풀스택개발, JavaScript, Git, React, Front-end, "
[퍼블리셔/프론트엔드] 반응형 및 UX 개발,AI,"JavaScript, React, "
AR 증강현실 콘텐츠 개발 및 웹사이트 구축 프론트 개발자,AI,"JavaScript, 웹 프론트엔드 개발(HTML5/CSS3/JavaScript/Vue.js), "
[경력] Back-End 서버 개발자,[경력] Back,"Java, Spring, SpringBoot, Amazon Aurora, MySQL, Amazon AWS, Back-end, Git, Docker/Kubernetes, "
[경력] Back End 웹 개발자 채용,AI,"Java, SpringBoot, mybatis, Amazon AWS, Git, JavaScript, React, Next.js, Redux, "
[정규직] APP 개발자/기업 영업 및 제휴/회계 및 재무 담당자 모집,,"Android, Node.js, iOS, Back-end, "
[경력] Node.js 백 엔드 개발자,"AWS, GitHub","Node.js, MySQL, Back-end, Amazon AWS, GitHub, Front-end, Express, 풀스택개발, React, react-native, "
Core Engineer,AI,"golang, Rust, C++, C, "
Mobile Engineer,AI,"Android, iOS, Swift, Kotlin, iPhone, 모바일앱개발, ios 앱개발, native app 개발, 안드로이드 앱개발, 어플리케이션 개발, Android앱개발, 안드로이드개발, Java/Kotlin 혹은 Swift, Swift 개발 경험자, 코틀린, "
